FrameIndex,NumFramePresents,NumMisPresented,NumDroppedFrames,ReprojectionFlags,SystemTimeInSeconds,PreSubmitGpuMs,PostSubmitGpuMs,TotalRenderGpuMs,CompositorRenderGpuMs,CompositorRenderCpuMs,CompositorIdleCpuMs,ClientFrameIntervalMs,PresentCallCpuMs,WaitForPresentCpuMs,SubmitFrameMs,WaitGetPosesCalledMs,NewPosesReadyMs,NewFrameReadyMs,CompositorUpdateStartMs,CompositorUpdateEndMs,CompositorRenderStartMs
1854,1,0,0,0,35.159414,5.806080,0.382976,7.208960,0.678560,0.267477,12.100868,1.789300,0.460932,0.418633,0.027681,-16.673178,-3.494314,-2.426270,-2.407609,-2.381483,-1.721187
1855,1,0,0,0,35.176070,5.915648,0.385024,7.331840,0.676768,0.352697,13.362988,1.760997,0.064692,0.357362,0.027992,-15.079198,-3.484049,-1.897846,-1.874519,-1.841862,-1.170058
1856,1,0,0,0,35.192727,5.915648,0.380928,7.305216,0.676480,0.268411,13.363921,2.251787,0.059094,0.421433,0.027370,-16.829620,-3.486849,-2.539170,-2.520509,-2.497804,-1.877630
1857,1,0,0,0,35.209386,5.602304,0.388096,7.026688,0.692224,0.303245,13.424881,1.553547,0.066558,0.175726,0.029236,-16.844549,-3.490270,-1.674844,-1.656494,-1.629746,-0.942081
1858,1,0,0,0,35.226047,5.562368,0.382976,6.973440,0.676864,0.451290,13.294563,2.228150,0.066869,0.381311,0.031724,-16.774881,-3.381413,-2.163146,-2.144485,-2.120225,-1.335832
1859,1,0,0,0,35.242703,5.943296,0.382976,7.436288,0.678784,0.303867,13.132522,1.910598,0.057228,0.009331,0.034834,-16.638031,-3.485604,-1.752910,-1.732694,-1.708745,-0.475860
1860,1,0,0,0,35.259365,5.746688,0.393216,7.170048,0.683520,0.261879,13.378539,2.772746,0.055362,0.415212,0.024260,-16.605375,-3.496491,-2.505581,-2.487852,-2.462038,-1.871099
1861,1,0,0,0,35.276022,5.687296,0.380928,7.090176,0.685056,0.290493,13.385693,1.576562,0.060027,0.389708,0.021771,-16.846104,-3.485604,-2.577425,-2.559696,-2.534815,-1.950097
1862,1,0,0,0,35.292697,5.579776,0.386048,6.998016,0.687936,0.354563,13.219297,1.449355,0.144313,0.395618,0.026126,-16.848904,-3.484050,-2.318346,-2.270448,-2.246189,-1.579983
1863,1,0,0,0,35.309333,5.742592,0.382976,7.183360,0.684032,0.294225,13.342772,1.755399,0.058783,0.395618,0.024260,-16.656382,-3.470365,-2.182741,-2.156615,-2.131111,-1.498496
1864,1,0,0,0,35.325998,5.157888,0.377856,6.964224,0.710368,0.310709,13.321934,1.886338,0.078066,0.376335,0.025504,-16.798519,-3.495557,-2.367797,-2.350069,-2.326121,-1.660537
1865,1,0,0,0,35.342655,5.673984,0.388096,7.105536,0.700416,0.311331,13.191927,1.740159,0.052873,0.009331,0.024260,-16.784523,-3.491514,-2.430002,-2.393301,-2.371219,-0.574143
1866,1,0,0,0,35.359307,5.684224,0.382976,7.165952,0.710272,0.416767,13.290521,2.811935,0.066558,0.388464,0.027681,-16.651094,-3.479384,-2.190516,-2.146662,-2.119292,-1.356048
1867,1,0,0,0,35.375965,5.765120,0.380928,7.193600,0.700384,0.275875,13.362988,2.020699,0.056606,0.421744,0.024571,-16.735382,-3.491514,-2.357223,-2.306838,-2.283822,-1.551680
1868,1,0,0,0,35.392638,5.161984,0.387072,7.088128,0.715776,0.343055,13.296741,1.767840,0.162664,0.380378,0.020216,-16.846106,-3.500534,-2.315547,-2.298441,-2.278536,-1.481390
1869,1,0,0,0,35.409290,5.681152,0.382976,7.129088,0.700416,0.291737,13.367964,1.850571,0.061271,0.385043,0.031102,-16.671310,-3.467877,-2.282889,-2.264539,-2.241524,-1.535196
1870,1,0,0,0,35.425944,5.572608,0.379904,7.008256,0.706528,0.328126,13.284611,1.803607,0.055984,0.009953,0.028925,-16.822157,-3.465389,-2.084148,-2.058955,-2.040294,-0.661230
1871,1,0,0,0,35.442599,5.874688,0.382976,7.354368,0.715776,0.330304,12.450766,2.682239,0.760445,0.419877,0.024260,-16.735382,-3.483428,-2.214154,-2.182741,-2.164079,-1.585893
1872,1,0,0,0,35.459283,5.615616,0.380928,7.040000,0.696096,0.411480,13.395956,1.763485,0.070913,0.423921,0.028614,-15.852395,-3.508620,-2.200469,-2.155060,-2.130800,-1.571275
1873,1,0,0,0,35.475916,5.797888,0.388096,7.298048,0.708512,0.272454,13.372941,1.808894,0.055051,0.395618,0.028614,-16.832109,-3.464145,-2.494383,-2.476655,-2.453329,-1.851815
1874,1,0,0,0,35.492578,5.640192,0.396288,7.127040,0.693248,0.334658,11.685034,1.567542,0.066247,0.011508,0.071535,-16.845171,-3.456058,0.258769,0.279919,0.310399,0.940526
1875,1,0,0,0,35.509248,5.558272,0.402432,7.021568,0.692992,0.292670,13.401866,4.269065,0.067180,0.417700,0.021771,-15.171572,-3.501778,-2.373397,-2.338873,-2.314303,-1.762864
1876,1,0,0,0,35.525890,5.176320,0.391168,7.015424,0.713536,0.249127,13.344327,1.677644,0.062826,0.376646,0.021771,-16.843616,-3.477208,-2.482876,-2.465770,-2.443687,-1.802986
1877,1,0,0,0,35.542561,5.539840,0.382976,6.944768,0.676416,0.556104,13.311359,1.618239,0.073090,0.348654,0.021460,-16.809093,-3.500534,-2.382416,-2.365932,-2.343849,-1.660848
1878,1,0,0,0,35.559215,5.738496,0.411648,7.263232,0.685056,0.307910,7.255482,1.658360,0.057850,0.009953,0.033901,-16.758707,-3.481873,4.507928,4.528145,4.556448,5.388116
1879,1,0,0,0,35.575871,5.185536,0.382976,11.015168,0.676864,0.369803,12.668480,2.554721,0.063759,0.010575,0.039189,-5.728373,-3.475030,-2.095033,-2.057089,-2.032518,-0.121920
1880,1,0,0,0,35.592527,6.203392,0.380928,7.616512,0.686080,0.433873,12.997849,3.287174,0.108235,0.037633,0.034523,-15.684754,-3.469743,-2.102808,-2.082281,-2.053978,-0.627950
1881,1,0,0,0,35.609183,5.760000,0.382976,7.515136,0.695296,0.273387,13.368275,2.547879,0.053807,0.378512,0.028303,-16.453598,-3.485295,-2.385838,-2.367799,-2.342606,-1.754777
1882,1,0,0,0,35.625843,5.530624,0.374784,6.928384,0.675328,0.269966,13.411196,1.666447,0.059405,0.328748,0.026126,-16.843616,-3.488715,-2.486296,-2.438399,-2.415073,-1.703458
1883,1,0,0,0,35.642502,6.003712,0.412672,7.421952,0.672768,0.342122,13.285233,1.701281,0.067180,0.388153,0.026126,-16.893381,-3.491204,-2.300618,-2.282268,-2.257386,-1.620106
1884,1,0,0,0,35.659158,5.676032,0.389120,7.135232,0.680768,0.350831,13.302029,1.811693,0.065314,0.360162,0.025504,-16.750622,-3.485916,-2.301862,-2.264229,-2.240280,-1.458997
1885,1,0,0,0,35.675820,5.708800,0.385024,7.136256,0.674816,0.389708,13.312291,1.892870,0.067491,0.010575,0.129695,-16.749067,-3.494625,-1.725541,-1.633790,-1.609530,-0.797145
1886,1,0,0,0,35.692477,6.060032,0.466944,7.566336,0.674816,0.333103,13.108885,2.487229,0.269344,0.355807,0.032035,-16.779545,-3.485604,-2.066107,-1.924593,-1.897534,-1.157306
1887,1,0,0,0,35.709138,5.576704,0.397312,7.033856,0.678432,0.387220,10.886022,2.199536,0.061582,0.012441,0.056295,-15.452111,-3.487160,0.118188,0.255659,0.286139,1.656183
1888,1,0,0,0,35.725795,5.878784,0.386048,7.312384,0.673792,0.325016,13.345261,5.040706,0.074023,0.281473,0.031413,-14.353276,-3.480939,-2.338872,-2.305904,-2.282578,-1.529286
1889,1,0,0,0,35.742469,5.555200,0.382976,6.978560,0.672640,0.340567,13.330954,1.836886,0.086464,0.283651,0.027059,-16.822779,-3.504577,-2.087568,-2.051801,-2.026608,-1.086705
1890,1,0,0,0,35.759113,5.652480,0.390144,7.094272,0.671744,0.374779,13.349614,2.285377,0.076511,0.309154,0.026437,-16.787010,-3.474408,-2.360333,-2.342605,-2.319901,-1.534263
1891,1,0,0,0,35.775769,5.611520,0.394240,7.038976,0.669696,0.286761,13.350236,1.841862,0.055984,0.373224,0.028614,-16.815937,-3.486538,-2.520198,-2.502159,-2.476966,-1.743891
1892,1,0,0,0,35.792442,5.640192,0.432128,7.076864,0.673792,0.344611,13.316335,1.657116,0.081798,0.267477,0.034523,-16.838951,-3.506754,-2.248366,-2.207000,-2.182429,-1.530842
1893,1,0,0,0,35.809085,5.781504,0.405504,7.308288,0.672672,0.324705,13.261907,1.825378,0.077444,0.325638,0.023327,-16.742846,-3.463522,-2.397655,-2.378372,-2.341361,-1.689773
1894,1,0,0,0,35.825744,5.752832,0.396288,7.218176,0.671456,0.410236,13.422393,1.732694,0.054740,0.376957,0.021149,-16.646429,-3.455125,-2.412896,-2.371841,-2.349448,-1.712478
1895,1,0,0,0,35.842399,5.538816,0.386048,6.941696,0.673696,0.292670,13.329709,1.681687,0.113211,0.392819,0.021460,-16.889647,-3.487782,-2.346648,-2.310881,-2.290976,-1.551680
1896,1,0,0,0,35.859087,5.727232,0.381952,7.121920,0.671520,0.356429,13.322245,1.816048,0.085531,0.366071,0.023016,-16.795097,-3.519818,-2.409786,-2.379928,-2.352247,-1.530843
1897,1,0,0,0,35.875717,5.777408,0.395264,7.228416,0.673792,0.306666,13.312291,1.939212,0.073401,0.309154,0.025815,-16.671000,-3.461655,-2.278223,-2.261428,-2.238101,-1.458685
1898,1,0,0,0,35.892374,5.706752,0.423936,7.161856,0.672224,0.395307,13.321934,1.811382,0.075267,0.401216,0.026126,-16.724806,-3.488092,-2.253030,-2.230326,-2.205133,-1.420740
1899,1,0,0,0,35.909032,5.681152,0.382976,7.112704,0.673408,0.342433,13.302650,1.951030,0.055362,0.374157,0.030169,-16.776436,-3.492447,-2.225972,-2.207622,-2.183673,-1.522755
1900,1,0,0,0,35.925698,5.873664,0.399360,7.296000,0.672768,0.363583,10.330852,1.820402,0.059716,0.011508,0.199364,-16.777990,-3.486538,-0.478660,-0.363583,-0.339323,2.252098
1901,1,0,0,0,35.942351,5.909504,0.380928,7.350272,0.674560,0.335280,13.290210,5.567264,0.081487,0.342433,0.021149,-13.404354,-3.438952,-1.772505,-1.730828,-1.708435,-1.074887
1902,1,0,0,0,35.959008,5.637120,0.397312,7.123968,0.674816,0.298891,13.241691,2.234370,0.070291,0.357673,0.026748,-16.735691,-3.491513,-1.803606,-1.785567,-1.763796,-1.102566
1903,1,0,0,0,35.975665,5.679104,0.381952,7.109632,0.674368,0.281162,13.283678,2.250232,0.094239,0.357673,0.029547,-16.697126,-3.483117,-2.290354,-2.270448,-2.243701,-1.602377
1904,1,0,0,0,35.992324,5.550080,0.377856,6.953984,0.673792,0.243218,13.381650,1.760064,0.057539,0.400594,0.030169,-15.705282,-3.493069,-2.394546,-2.362510,-2.340428,-1.728340
1905,1,0,0,0,36.008983,5.630976,0.384000,7.059456,0.672544,0.271832,13.391291,1.646541,0.055051,0.381622,0.030791,-16.853258,-3.488094,-2.438711,-2.419739,-2.394546,-1.685109
1906,1,0,0,0,36.025643,5.733376,0.381952,7.145472,0.672768,0.373224,13.197525,1.739226,0.139648,0.343055,0.039189,-16.871298,-3.489959,-2.278535,-2.248677,-2.224106,-1.505027
1907,1,0,0,0,36.042299,6.011904,0.385024,7.463936,0.673664,0.360162,13.375428,1.907488,0.054429,0.403704,0.037944,-16.656694,-3.482184,-2.429691,-2.410719,-2.385526,-1.521512
1908,1,0,0,0,36.058958,5.895168,0.390144,7.313408,0.674720,0.388153,13.377917,1.850571,0.057228,0.344611,0.031413,-16.853258,-3.487783,-1.981822,-1.963161,-1.933303,-1.172858
1909,1,0,0,0,36.075616,5.564416,0.382976,6.950912,0.672672,0.333725,13.334373,2.159103,0.066247,0.384732,0.033590,-16.833353,-3.490271,-2.122092,-2.078238,-2.056156,-1.333656
1910,1,0,0,0,36.092275,5.672960,0.384000,7.078912,0.672320,0.384421,13.117904,2.018522,0.267788,0.402460,0.034834,-16.770527,-3.478762,-2.239657,-2.221617,-2.196736,-1.330544
1911,1,0,0,0,36.108933,5.596160,0.410624,7.098368,0.673664,0.348343,13.173265,1.973113,0.199675,0.401216,0.031102,-16.552500,-3.494001,-2.223172,-2.205133,-2.180563,-1.410165
1912,1,0,0,0,36.125592,5.585920,0.377856,7.009280,0.677888,0.358295,13.208722,1.957873,0.183813,0.374157,0.031413,-16.644875,-3.491515,-2.266406,-2.248989,-2.224729,-1.521512
1913,1,0,0,0,36.142249,5.800960,0.391168,7.205888,0.674816,0.386909,13.372007,1.828177,0.060649,0.361717,0.029547,-16.680952,-3.485915,-2.282267,-2.263916,-2.239657,-1.516224
1914,1,0,0,0,36.158905,5.928960,0.373760,7.355392,0.672768,0.320351,13.301095,1.813559,0.059716,0.397173,0.021771,-16.840816,-3.466010,-2.305282,-2.271692,-2.248055,-1.417319
1915,1,0,0,0,36.175573,5.670912,0.384000,7.062528,0.671744,0.354874,11.592971,1.918373,0.060338,0.009020,0.045720,-16.761818,-3.502400,-1.816048,-1.783391,-1.758509,0.945501
1916,1,0,0,0,36.192248,5.692416,0.385024,7.089152,0.672416,0.345855,13.287410,4.292081,0.056606,0.360473,0.035767,-15.058982,-3.508309,-2.308393,-2.284133,-2.261740,-1.565054
1917,1,0,0,0,36.208885,5.732352,0.382976,7.170048,0.673760,0.287072,13.242934,1.850260,0.077133,0.287072,0.031413,-16.729471,-3.468188,-2.157859,-2.140753,-2.116182,-1.413898
1918,1,0,0,0,36.225543,5.683200,0.391168,7.110656,0.672320,0.279296,13.319445,1.944188,0.066558,0.385354,0.027370,-16.630257,-3.490582,-2.515533,-2.498427,-2.474789,-1.911221
1919,1,0,0,0,36.242200,5.812224,0.381952,7.249920,0.672352,0.280229,13.372007,1.532086,0.068113,0.357051,0.025815,-16.787010,-3.490269,-2.030029,-2.011368,-1.987108,-1.244081
1920,1,0,0,0,36.258862,5.601280,0.380928,6.995968,0.673792,0.302934,11.251471,2.155993,0.057850,0.009331,0.052873,-16.741291,-3.490270,0.026126,0.088952,0.119121,1.387773
1921,1,0,0,0,36.275518,5.688320,0.387072,7.145472,0.669248,0.283029,13.326287,4.704183,0.065003,0.403704,0.021149,-14.688868,-3.485915,-2.552543,-2.535437,-2.517709,-1.856791
1922,1,0,0,0,36.292177,5.606400,0.378880,6.992896,0.670304,0.327504,13.373563,1.596467,0.061271,0.386287,0.021460,-16.773014,-3.493380,-2.437466,-2.393923,-2.372151,-1.710922
1923,1,0,0,0,36.308841,5.682176,0.388096,7.101439,0.672480,0.329370,13.334685,1.722431,0.055984,0.358295,0.025504,-16.800385,-3.495869,-2.326432,-2.287866,-2.262051,-1.561945
1924,1,0,0,0,36.325511,5.628928,0.390144,7.089152,0.669600,0.659985,13.339040,1.854925,0.071535,0.143380,0.037322,-16.776436,-3.497734,-2.371529,-2.353801,-2.330163,-1.263986
1925,1,0,0,0,36.342150,5.812224,0.388096,7.237632,0.676544,0.326882,12.773915,2.001727,0.053184,0.009642,0.025815,-16.778612,-3.472541,-2.373395,-2.356289,-2.335762,-0.178214
1926,1,0,0,0,36.358807,5.810176,0.417792,7.353344,0.669696,0.290493,13.288033,3.128553,0.082109,0.384421,0.025815,-16.245214,-3.490271,-2.255209,-2.239036,-2.215399,-1.658050
1927,1,0,0,0,36.392117,5.684224,0.380928,7.143424,0.673792,0.322528,13.067518,1.779347,0.202163,16.996017,0.020216,-33.381191,-20.135145,-18.930252,-18.914701,-18.896040,-18.012743
1928,1,0,0,0,36.408777,5.555200,0.384000,7.002112,0.676832,0.345855,13.132211,2.050557,0.213360,0.301379,0.025504,-16.429337,-3.493069,-2.417561,-2.400455,-2.376506,-1.517157
1929,1,0,0,0,36.425447,5.592064,0.390144,7.053312,0.674304,0.572277,11.835567,1.841240,0.144313,0.011197,0.024260,-16.574585,-3.498979,-2.122714,-2.093789,-2.074817,0.366382
1930,1,0,0,0,36.442093,5.641216,0.385024,7.088128,0.672768,0.367315,13.349925,3.186092,0.099215,0.009953,0.025815,-15.163796,-3.474098,-1.875453,-1.856792,-1.830977,-0.829181
1931,1,0,0,0,36.458758,5.790720,0.389120,7.245824,0.672768,0.342433,11.673837,2.200469,0.063759,0.008398,0.026748,-16.817179,-3.498667,-0.915954,-0.877077,-0.850640,0.853751
1932,1,0,0,0,36.475430,5.677056,0.435200,7.111680,0.672768,0.322528,12.918540,4.164873,0.060027,0.012130,0.035145,-15.114033,-3.500845,-1.092614,-1.072709,-1.043473,-0.325016
1933,1,0,0,0,36.492091,6.021120,0.390144,7.472128,0.671744,0.262190,13.386626,2.923280,0.060338,0.375713,0.050696,-16.383928,-3.488404,-2.049313,-2.014168,-1.990530,-1.500362
1934,1,0,0,0,36.508754,5.572608,0.564224,7.174144,0.671744,0.434806,13.185707,1.788056,0.052251,0.010264,0.028614,-16.860411,-3.486849,-1.412965,-1.391816,-1.361647,-0.671804
1935,1,0,0,0,36.525409,6.695936,0.413696,8.167423,0.673760,0.289249,13.310426,2.310570,0.107613,0.404637,0.021460,-16.497450,-3.477518,-2.442442,-2.384903,-2.360955,-1.708123
1936,1,0,0,0,36.542052,5.750784,0.387072,7.239680,0.673408,0.302312,13.402800,1.673600,0.077755,0.347410,0.021771,-16.748133,-3.453570,-2.598264,-2.582713,-2.563430,-1.863012
1937,1,0,0,0,36.558711,5.648384,0.380928,7.053312,0.670720,0.357051,5.254066,1.537996,0.067180,0.010575,0.037322,-16.877518,-3.485916,3.995989,4.018383,4.046997,7.310533
1938,1,0,0,0,36.575374,5.187584,0.385024,10.414080,0.670496,0.338390,12.859135,9.625457,0.056295,0.010575,0.029236,-8.649786,-3.471609,-1.936101,-1.913086,-1.882606,-0.254103
1939,1,0,0,0,36.592035,5.895168,0.398336,7.352320,0.670528,0.377890,12.152808,2.798561,0.060027,0.065314,0.038567,-16.311771,-3.486537,-1.337698,-1.317793,-1.288557,0.316930
1940,1,0,0,0,36.608707,5.582848,0.376832,7.316480,0.672512,0.363583,13.285543,3.048310,0.122853,0.375713,0.034212,-12.763030,-3.471298,-2.257696,-2.238413,-2.213531,-1.530220
1941,1,0,0,0,36.625343,5.591040,0.386048,7.313408,0.672672,0.275875,13.405909,1.894114,0.080865,0.379134,0.026748,-16.692150,-3.459168,-2.311815,-2.292531,-2.266716,-1.649030
1942,1,0,0,0,36.642002,5.561344,0.381952,6.944768,0.672768,0.275564,13.288343,1.736426,0.155821,0.395307,0.027370,-16.764618,-3.366485,-2.385526,-2.367176,-2.342295,-1.695994
1943,1,0,0,0,36.658660,5.566464,0.380928,6.948864,0.673344,0.301690,13.298918,1.614818,0.152400,0.405259,0.029547,-16.760574,-3.489960,-2.490962,-2.472923,-2.450530,-1.773438
1944,1,0,0,0,36.675326,5.565440,0.381952,6.942720,0.671296,0.326260,13.352102,1.662093,0.052873,0.009331,0.071535,-16.785769,-3.500224,-2.197048,-2.163147,-2.142309,-0.780351
1945,1,0,0,0,36.691977,6.040576,0.389120,7.481344,0.674752,0.418944,6.324909,2.666999,0.064692,0.010264,0.061893,-16.674110,-3.439885,5.176933,5.200260,5.227629,6.118392
1946,1,0,0,0,36.708669,5.185536,0.399360,11.755520,0.671744,0.614576,13.157404,9.413963,0.131251,0.017728,0.027059,-9.785942,-3.477517,-1.939211,-1.920550,-1.898467,-0.896360
1947,1,0,0,0,36.725293,5.719040,0.393216,7.153664,0.672768,0.270899,13.508545,2.402321,0.171372,0.372913,0.025504,-16.575829,-3.456680,-2.355668,-2.335763,-2.310570,-1.549814
1948,1,0,0,0,36.741960,5.557248,0.392192,6.994944,0.671744,0.294847,13.278390,1.814804,0.055051,0.367937,0.032035,-16.724184,-3.224348,-1.908110,-1.890692,-1.867055,-1.287313
1949,1,0,0,0,36.758628,5.673984,0.382976,7.075840,0.674816,0.328126,13.366720,1.860524,0.065314,0.384732,0.027370,-16.762751,-3.497735,-2.303106,-2.181808,-2.157237,-1.567542
1950,1,0,0,0,36.775269,5.596160,0.386048,7.018496,0.673792,0.272143,13.308249,1.766906,0.056606,0.380689,0.029858,-16.819979,-3.471609,-2.452085,-2.433734,-2.408542,-1.826312
1951,1,0,0,0,36.791926,5.943296,0.385024,7.454720,0.671744,0.279607,13.339972,1.581538,0.056295,0.404015,0.025815,-16.790121,-3.480629,-2.434668,-2.417250,-2.388947,-1.850882
1952,1,0,0,0,36.808587,5.582848,0.394240,7.040000,0.672320,0.388153,13.175754,1.547637,0.212427,0.399661,0.027992,-16.771770,-3.491203,-2.424403,-2.403876,-2.378994,-1.548881
1953,1,0,0,0,36.825250,5.791744,0.373760,7.256064,0.672768,0.331548,13.251642,1.862079,0.082731,0.380378,0.023016,-16.641764,-3.463522,-2.508068,-2.492517,-2.471368,-1.777792
1954,1,0,0,0,36.841928,5.571584,0.386048,7.009280,0.672256,0.315997,13.372630,1.639388,0.064381,0.361406,0.058161,-16.707390,-3.508931,-2.171233,-2.152883,-2.128001,-1.594912
1955,1,0,0,0,36.858560,5.855232,0.396288,7.308288,0.677888,0.338701,13.209344,1.864567,0.074645,0.366382,0.033590,-16.798208,-3.461035,-2.289732,-2.126446,-2.102498,-1.444379
1956,1,0,0,0,36.875219,5.639168,0.382976,7.120896,0.671744,0.274320,13.293631,1.874830,0.062204,0.373535,0.027059,-16.666023,-3.488093,-2.525485,-2.506824,-2.479765,-1.861145
1957,1,0,0,0,36.891878,5.775360,0.385024,7.222272,0.670720,0.323150,13.258174,1.558523,0.062204,0.386287,0.035145,-16.776436,-3.490270,-2.296574,-2.244634,-2.220997,-1.595224
1958,1,0,0,0,36.908539,5.937152,0.384000,7.483392,0.672384,0.312264,13.301095,1.876386,0.058161,0.372602,0.031724,-16.436802,-3.487471,-2.303728,-2.219130,-2.198292,-1.541728
1959,1,0,0,0,36.925194,5.700608,0.384000,7.194624,0.671744,0.332170,13.270926,1.860835,0.052873,0.114144,0.025504,-16.738491,-3.489958,-2.157236,-2.132044,-2.110894,-0.899470
1960,1,0,0,0,36.941857,5.849088,0.375808,7.336960,0.672768,0.474928,13.249465,2.413518,0.077444,0.147113,0.092684,-16.718899,-3.487471,-2.018833,-2.002038,-1.979956,-1.048761
1961,1,0,0,0,36.958511,5.664768,0.384000,7.217152,0.678912,0.343988,12.416863,2.290043,0.127518,0.009331,0.052562,-16.711744,-3.470054,-1.299132,-1.279227,-1.251857,0.097038
1962,1,0,0,0,36.975167,5.906432,0.387072,7.373824,0.672768,0.278363,13.381960,3.456058,0.059094,0.386598,0.025504,-15.872923,-3.489337,-2.546324,-2.529840,-2.507135,-1.928637
1963,1,0,0,0,36.991849,5.557248,0.381952,6.961152,0.671648,0.292359,13.280879,1.500984,0.086464,0.403082,0.026437,-16.881872,-3.512975,-2.479765,-2.462037,-2.438089,-1.863012
1964,1,0,0,0,37.008487,5.793792,0.458752,7.357440,0.674688,0.274631,13.272481,1.594290,0.056917,0.412413,0.026126,-16.731649,-3.470364,-2.536370,-2.518020,-2.495937,-1.727095
1965,1,0,0,0,37.025144,5.581824,0.390144,7.015424,0.671744,0.283962,13.332197,1.671423,0.063448,0.383177,0.030791,-16.745646,-3.482495,-2.388325,-2.368731,-2.341361,-1.631924
1966,1,0,0,0,37.041810,5.819392,0.391168,7.261184,0.671584,0.306044,13.220230,1.765662,0.094861,0.320351,0.024571,-16.718275,-3.499601,-2.508068,-2.490962,-2.467946,-1.904066
1967,1,0,0,0,37.058476,5.583872,0.382976,6.986752,0.671328,0.418944,13.093956,1.536751,0.202474,0.445692,0.031102,-16.702101,-3.495557,-2.361888,-2.342915,-2.317412,-1.305041
1968,1,0,0,0,37.075117,5.846016,0.390144,7.357440,0.671744,0.264056,13.258796,2.146973,0.062826,0.378201,0.023638,-16.518911,-3.469743,-2.514600,-2.497183,-2.474167,-1.876386
1969,1,0,0,0,37.091797,5.656576,0.384000,7.076864,0.671328,0.289249,13.237647,1.540484,0.098904,0.350520,0.023949,-16.752487,-3.512664,-2.298130,-2.269516,-2.250232,-1.562878
1970,1,0,0,0,37.108434,5.707776,0.391168,7.158784,0.671744,0.282406,13.248844,1.787123,0.070602,0.369181,0.060027,-16.697748,-3.469743,-2.231572,-2.212910,-2.186163,-1.550126
1971,1,0,0,0,37.125093,5.834752,0.376832,7.246848,0.672544,0.401838,13.143408,1.821646,0.071846,0.388775,0.044165,-16.715166,-3.495558,-2.091612,-2.041227,-2.016656,-1.347341
1972,1,0,0,0,37.141758,6.064128,0.384000,7.504896,0.675744,0.343677,13.120704,2.004215,0.073090,0.394996,0.027370,-16.574896,-3.492759,-2.390192,-2.370598,-2.342606,-1.709368
1973,1,0,0,0,37.158425,5.719040,0.381952,7.173120,0.673792,0.354874,13.182907,1.725541,0.071535,0.360162,0.038255,-16.596355,-3.498668,-2.081037,-2.053045,-2.027853,-1.423229
1974,1,0,0,0,37.175071,5.627904,0.385024,7.032832,0.671712,0.330926,11.525169,1.997373,0.053184,0.009020,0.046031,-16.524199,-3.478451,-2.053046,-1.997995,-1.976534,1.087949
1975,1,0,0,0,37.191742,5.617664,0.387072,7.067648,0.669472,0.335902,13.323488,4.172027,0.069358,0.122231,0.024260,-14.892587,-3.505821,-1.913709,-1.886028,-1.863945,-0.925286
1976,1,0,0,0,37.208386,5.643264,0.403456,7.133184,0.672608,0.306044,13.382271,2.428758,0.060338,0.350209,0.024882,-16.688417,-3.474408,-2.100942,-2.082592,-2.055533,-1.430383
1977,1,0,0,0,37.225043,5.774336,0.391168,7.214080,0.672768,0.243840,13.391291,1.983999,0.054429,0.400905,0.022082,-16.853569,-3.491826,-2.336385,-2.317102,-2.293464,-1.819158
1978,1,0,0,0,37.241705,5.704704,0.372736,7.129088,0.671744,0.316930,12.273484,1.588381,0.060338,0.009953,0.023638,-16.877518,-3.492758,-1.069909,-1.050626,-1.025123,0.331859
1979,1,0,0,0,37.258360,5.575680,0.385024,7.041024,0.674656,0.262190,13.400621,3.524171,0.053807,0.382244,0.023638,-15.114034,-3.484361,-2.573072,-2.555966,-2.532328,-1.874831
1980,1,0,0,0,37.275017,5.720064,0.380928,7.121920,0.672768,0.269966,13.384760,1.492898,0.062204,0.400594,0.024571,-16.878139,-3.489026,-2.171855,-2.152883,-2.128312,-1.542039
1981,1,0,0,0,37.291676,5.636096,0.390144,7.080960,0.671328,0.279918,13.366098,1.826311,0.060338,0.398417,0.034212,-16.864145,-3.487161,-2.450841,-2.395790,-2.371531,-1.808273
1982,1,0,0,0,37.308337,5.625856,0.384000,7.047168,0.671392,0.304489,13.135943,1.589003,0.110412,0.339634,0.023949,-16.830553,-3.496180,-2.400144,-2.360644,-2.339184,-1.689152
1983,1,0,0,0,37.325014,5.739520,0.378880,7.165952,0.673792,0.341500,13.323800,1.734871,0.071535,0.366693,0.034212,-16.567120,-3.506444,-2.313681,-2.270449,-2.250543,-1.610464
1984,1,0,0,0,37.341688,5.865472,0.413696,7.370752,0.676864,0.378823,13.101731,1.759442,0.050696,0.008398,0.021771,-16.747822,-3.501467,-2.493761,-2.458305,-2.438088,-0.579742
1985,1,0,0,0,37.358311,5.639168,0.394240,7.136256,0.673280,0.346788,13.281190,2.706499,0.204029,0.349587,0.026748,-16.535707,-3.456370,-2.300929,-2.283201,-2.259874,-1.500052
1986,1,0,0,0,37.374967,5.791744,0.379904,7.200768,0.674368,0.409303,13.271859,1.832221,0.072779,0.312886,0.027681,-16.498072,-3.270689,-1.955384,-1.931125,-1.905932,-1.144554
1987,1,0,0,0,37.391636,5.594112,0.400384,7.114752,0.670720,0.357051,13.294563,2.023809,0.075889,0.341500,0.035767,-16.697126,-3.487782,-1.894736,-1.877630,-1.853059,-1.124650
1988,1,0,0,0,37.408285,5.665792,0.384000,7.127040,0.669696,0.354874,13.298607,2.235925,0.073712,0.401838,0.027370,-16.759953,-3.478141,-2.337940,-2.319279,-2.295019,-1.705636
